event_id,run_utc,pair,event_type,adjustment_type,orig_net_pct,adj_net_pct,fill_prob_applied,slippage_pct_applied,n_depth_snapshots,confidence,is_retroactive_seed
SFPUSDT-COMPLETE_RT-1787371200000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787378400000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787389200000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787396400000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787403600000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787410800000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787421600000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787436000000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787443200000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-FORCED_CLOSE_BID-1787457600000,2026-08-25T20:05:02Z,SFPUSDT,FORCED_CLOSE_BID,slippage,-3.79714,-3.80589,,0.00909,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787457600000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787461200000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-FORCED_CLOSE_ASK-1787475600000,2026-08-25T20:05:02Z,SFPUSDT,FORCED_CLOSE_ASK,slippage,-2.34686,-2.34686,,0.0,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787486400000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787493600000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787504400000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787515200000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787522400000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787529600000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787536800000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787544000000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787551200000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787558400000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787569200000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787572800000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787580000000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787583600000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787590800000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787598000000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787608800000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787616000000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787623200000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787634000000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787641200000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787648400000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787655600000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-COMPLETE_RT-1787666400000,2026-08-25T20:05:02Z,SFPUSDT,COMPLETE_RT,fill_probability,1.0,0.6795,0.6795,,2,thin (2 snapshots),True
SFPUSDT-FORCED_CLOSE_BID-1787684400000,2026-08-25T20:05:02Z,SFPUSDT,FORCED_CLOSE_BID,slippage,-0.72585,-0.73487,,0.00909,2,thin (2 snapshots),False
XYOUSDT-COMPLETE_RT-1787256000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-FORCED_CLOSE_ASK-1787270400000,2026-08-25T20:05:02Z,XYOUSDT,FORCED_CLOSE_ASK,slippage,-0.87478,-1.14497,,0.26798,2,thin (2 snapshots),True
XYOUSDT-FORCED_CLOSE_ASK-1787281200000,2026-08-25T20:05:02Z,XYOUSDT,FORCED_CLOSE_ASK,slippage,-0.53442,-0.8037,,0.26798,2,thin (2 snapshots),True
XYOUSDT-FORCED_CLOSE_ASK-1787292000000,2026-08-25T20:05:02Z,XYOUSDT,FORCED_CLOSE_ASK,slippage,-1.50352,-1.7754,,0.26798,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787292000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787302800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787313600000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787320800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787324400000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787328000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787331600000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787335200000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787338800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787349600000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787356800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787367600000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787371200000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787382000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-FORCED_CLOSE_BID-1787396400000,2026-08-25T20:05:02Z,XYOUSDT,FORCED_CLOSE_BID,slippage,-4.6937,-4.6937,,0.0,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787396400000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787400000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787410800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787414400000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787418000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787428800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787436000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787443200000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787450400000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787454000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787461200000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787468400000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787472000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787482800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787490000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787497200000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787500800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787504400000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787511600000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787515200000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787518800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787522400000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787526000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787536800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787540400000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787551200000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787558400000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787562000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787569200000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787572800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787576400000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787580000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787583600000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787590800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787594400000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787601600000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787608800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787612400000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787616000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787626800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787634000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787644800000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787652000000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787659200000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-FORCED_CLOSE_BID-1787673600000,2026-08-25T20:05:02Z,XYOUSDT,FORCED_CLOSE_BID,slippage,-1.35834,-1.35834,,0.0,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787673600000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
XYOUSDT-COMPLETE_RT-1787677200000,2026-08-25T20:05:02Z,XYOUSDT,COMPLETE_RT,fill_probability,1.0,0.7447,0.7447,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787342400000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787349600000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787353200000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787364000000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787371200000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787374800000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787378400000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787382000000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787389200000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787400000000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787407200000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787414400000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787418000000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787425200000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787432400000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787436000000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787443200000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-FORCED_CLOSE_BID-1787457600000,2026-08-25T20:05:02Z,GOATUSDT,FORCED_CLOSE_BID,slippage,-4.78882,-4.8135,,0.02591,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787457600000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787461200000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787464800000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787472000000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-FORCED_CLOSE_ASK-1787486400000,2026-08-25T20:05:02Z,GOATUSDT,FORCED_CLOSE_ASK,slippage,-1.91379,-1.94008,,0.02582,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787493600000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787497200000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787500800000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787508000000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787518800000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-FORCED_CLOSE_BID-1787533200000,2026-08-25T20:05:02Z,GOATUSDT,FORCED_CLOSE_BID,slippage,-2.55808,-2.58334,,0.02591,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787536800000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787544000000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787547600000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787551200000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787558400000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787562000000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787565600000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787572800000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787580000000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787590800000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787598000000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-FORCED_CLOSE_BID-1787612400000,2026-08-25T20:05:02Z,GOATUSDT,FORCED_CLOSE_BID,slippage,1.91552,1.8891,,0.02591,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787619600000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787626800000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-COMPLETE_RT-1787634000000,2026-08-25T20:05:02Z,GOATUSDT,COMPLETE_RT,fill_probability,1.0,0.8983,0.8983,,2,thin (2 snapshots),True
GOATUSDT-FORCED_CLOSE_ASK-1787648400000,2026-08-25T20:05:02Z,GOATUSDT,FORCED_CLOSE_ASK,slippage,-5.34523,-5.37242,,0.02582,2,thin (2 snapshots),True
